acc,start,end,label
Q6P1M3,859,937,structured
Q6P3W2,1,10,disordered
Q6P3W2,11,76,structured
Q6P3W2,77,92,disordered
Q6P3W2,93,149,structured
Q6P4R8,45,93,structured
Q6P4R8,102,153,structured
Q6P4R8,372,439,structured
Q6P4R8,444,461,structured
Q6P4R8,466,482,structured
Q6P4R8,483,495,disordered
Q6P5W5,424,498,disordered
Q6P8Z1,2,169,disordered
Q6PHW0,32,70,disordered
Q6PHW0,71,160,structured
Q6PHW0,161,178,disordered
Q6PHW0,179,198,structured
Q6PHW0,199,211,disordered
Q6PHW0,212,289,structured
Q6PI48,42,630,structured
Q6PI48,631,645,disordered
Q6Q547,1,16,structured
Q6Q547,17,38,disordered
Q6Q547,39,41,structured
Q6Q547,42,58,disordered
Q6QCC2,33,40,structured
Q6QCC2,41,51,disordered
Q6QCC2,52,119,structured
Q6QCC2,120,156,disordered
Q6QDB5,5,69,structured
Q6QDB5,70,80,disordered
Q6QDB5,82,109,structured
Q6QDB5,112,133,disordered
Q6QDB5,134,226,structured
Q6QDB5,227,254,disordered
Q6QDB5,255,280,structured
Q6R327,1,1708,disordered
Q6SJQ7,21,131,structured
Q6SJQ7,132,330,disordered
Q6URW6,1954,2000,disordered
Q6VMQ6,938,981,disordered
Q6WVP6,1,17,disordered
Q6WVP6,19,108,structured
Q6WVP6,121,360,structured
Q6XHB2,1019,1058,structured
Q6XHB2,1066,1179,structured
Q6XHB2,1180,1193,disordered
Q6XHB2,1194,1205,structured
Q6XHB2,1210,1292,structured
Q6ZMT4,1,31,disordered
Q6ZMT4,33,91,structured
Q6ZMT4,114,447,structured
Q6ZMT4,451,479,structured
Q6ZVN8,36,46,structured
Q6ZVN8,80,120,structured
Q6ZVN8,130,145,disordered
Q703G9,6,109,structured
Q703G9,118,428,structured
Q703G9,429,442,disordered
Q70Q12,24,61,structured
Q70Q12,62,94,disordered
Q711P7,5,227,structured
Q711P7,234,250,structured
Q711P7,252,262,disordered
Q711P7,263,370,structured
Q711P7,373,551,structured
Q711P7,552,577,disordered
Q711P7,590,614,structured
Q716H0,10,319,structured
Q716H0,320,332,disordered
Q716H0,333,423,structured
Q71FK2,1,20,disordered
Q71FK2,21,237,structured
Q72J05,11,303,structured
Q72J05,304,319,disordered
Q72J05,320,596,structured
Q76KU6,258,271,structured
Q76KU6,279,565,structured
Q76KU6,567,586,disordered
Q76KU6,588,603,structured
Q76LA1,1,67,disordered
Q77M43,2,117,structured
Q77M43,123,132,structured
Q77M43,141,373,structured
Q77M43,374,525,disordered
Q7B2Z6,1,12,disordered
Q7B2Z6,13,53,structured
Q7B2Z6,54,82,disordered
Q7B8V4,1,26,structured
Q7B8V4,29,59,structured
Q7B8V4,61,198,structured
Q7B8V4,199,210,disordered
Q7B8V4,211,244,structured
Q7B8V4,245,255,disordered
Q7B8V4,256,306,structured
Q7B8V4,308,417,structured
Q7BMQ8,1,42,disordered
Q7BMQ8,43,281,structured
Q7DB66,60,85,disordered
Q7DD77,20,84,disordered
Q7DD77,85,163,structured
Q7DD77,164,181,disordered
Q7DDR9,13,58,structured
Q7DDR9,59,73,disordered
Q7DDR9,74,170,structured
Q7DDR9,178,191,disordered
Q7G7J6,28,112,disordered
Q7K5N4,46,91,structured
Q7K5N4,116,188,structured
Q7K5N4,195,210,disordered
Q7K5N4,212,238,structured
Q7K5N4,246,257,structured
Q7K5N4,269,303,structured
Q7K5N4,304,334,disordered
Q7K5N4,335,398,structured
Q7KZF4,18,39,structured
Q7KZF4,42,64,structured
Q7KZF4,71,104,structured
Q7KZF4,106,136,structured
Q7KZF4,142,232,structured
Q7KZF4,240,328,structured
Q7KZF4,340,649,structured
Q7KZF4,660,669,disordered
Q7KZF4,705,723,structured
Q7KZF4,728,794,structured
Q7KZI7,49,60,structured
Q7KZI7,65,195,structured
Q7KZI7,196,211,disordered
Q7KZI7,212,224,structured
Q7KZI7,227,251,structured
Q7KZI7,254,363,structured
Q7L2J0,400,689,disordered
Q7LKB1,1,253,disordered
Q7Q3R9,22,103,disordered
Q7RTN6,59,60,disordered
Q7RTN6,65,67,disordered
Q7RTN6,68,279,structured
Q7RTN6,281,291,structured
Q7RTN6,292,347,disordered
Q7RTN6,348,382,structured
Q7RTN6,383,385,disordered
Q7RTN6,386,401,structured
Q7RTN6,402,427,disordered
Q7T2G3,50,103,structured
Q7T2G3,569,623,disordered
Q7TMK9,108,140,disordered
Q7TP21,91,167,disordered
Q7X2A1,1119,1165,disordered
Q7Y3F1,2,79,structured
Q7Y3F1,95,131,structured
Q7Y3F1,134,194,structured
Q7Y3F1,213,225,structured
Q7Y3F1,227,243,structured
Q7Y3F1,250,261,structured
Q7Y3F1,270,286,structured
Q7Y3F1,289,308,disordered
Q7Y3F1,310,346,structured
Q7Y3F1,348,371,structured
Q7Y3F1,374,429,structured
Q7Y3F1,431,462,structured
Q7YUB9,1,86,disordered
Q7Z094,1,35,structured
Q7Z094,36,46,disordered
Q7Z3C6,1,35,disordered
Q7Z3C6,96,105,disordered
Q7Z3C6,523,839,disordered
Q80FJ1,2,31,disordered
Q80VW5,420,430,disordered
Q80VW5,431,498,structured
Q80VW5,824,913,structured
Q81AN8,319,329,disordered
Q81AN8,330,412,structured
Q81EJ6,1,67,disordered
Q81EJ6,69,273,structured
Q81GI3,2,98,structured
Q81GI3,99,117,disordered
Q81GI3,118,148,structured
Q81GI3,149,160,disordered
Q81GI3,161,195,structured
Q81GI3,204,256,structured
Q83AR4,3,131,structured
Q83AR4,132,188,disordered
Q84852,17,299,disordered
Q84852,300,336,structured
Q84852,341,391,structured
Q84852,396,442,structured
Q84ZX5,25,80,structured
Q84ZX5,81,132,disordered
Q85258,336,523,disordered
Q869A5,9,75,structured
Q869A5,76,116,disordered
Q869A5,117,171,structured
Q86C09,1,63,structured
Q86C09,64,73,disordered
Q86C09,75,107,structured
Q86C09,122,181,structured
Q86C09,197,362,structured
Q86FP8,20,80,disordered
Q86MV5,20,29,disordered
Q86MV5,30,307,structured
Q86MV5,313,471,structured
Q86MV5,474,487,disordered
Q86TV6,140,153,structured
Q86TV6,157,166,disordered
Q86TV6,171,193,structured
Q86TV6,197,212,disordered
Q86TV6,214,285,structured
Q86TV6,319,341,structured
Q86TV6,343,358,disordered
Q86TV6,363,459,structured
Q86TV6,465,617,structured
Q86TV6,619,686,disordered
Q86TV6,689,843,structured
Q86UE8,1,200,disordered
Q86UE8,456,743,structured
Q86VN1,1,2,disordered
Q86VN1,3,131,structured
Q86VN1,132,138,disordered
Q86VN1,149,171,disordered
Q86VN1,172,201,structured
Q86VN1,202,211,disordered
Q86VN1,212,385,structured
Q86WV6,4,36,structured
Q86WV6,41,108,structured
Q86WV6,116,137,structured
Q86WV6,154,185,structured
Q86WV6,193,227,structured
Q86WV6,239,316,structured
Q86WV6,323,335,structured
Q86WV6,342,379,disordered
Q86Y38,232,251,disordered
Q86Y38,253,308,structured
Q86Y38,318,727,structured
Q86Y38,735,959,structured
Q86YV5,932,943,disordered
Q86YV5,944,976,structured
Q86YV5,984,1029,structured
Q86YV5,1030,1039,disordered
Q86YV5,1040,1064,structured
Q86YV5,1065,1081,disordered
Q86YV5,1082,1158,structured
Q86YV5,1208,1217,structured
Q86YV5,1218,1238,disordered
Q86YV5,1239,1335,structured
Q86YV5,1336,1345,disordered
Q86YV5,1346,1405,structured
Q87GF9,361,428,disordered
Q87P35,1,125,disordered
Q87WW0,1,91,structured
Q87WW0,106,211,structured
Q87WW0,217,305,disordered
Q885L4,1,20,structured
Q885L4,21,35,disordered
Q885L4,36,99,structured
Q885L4,100,130,disordered
Q88MI5,1,22,disordered
Q88MI5,23,55,structured
Q88MI5,61,92,structured
Q88QP8,10,39,structured
Q88QP8,40,62,disordered
Q88QP8,63,141,structured
Q88QP8,144,397,structured
Q8A6W3,1,235,disordered
Q8A6W3,236,1041,structured
Q8AVN9,1,12,disordered
Q8AVN9,13,68,structured
Q8AVN9,69,92,disordered
Q8AVN9,93,128,structured
Q8BH64,1,18,disordered
Q8BH64,19,109,structured
Q8BH64,110,130,disordered
Q8BH64,131,159,structured
Q8BH64,167,423,structured
Q8BH64,443,538,structured
Q8BPB0,11,23,disordered
Q8BTI9,1,12,disordered
Q8BTI9,13,113,structured
Q8BTI9,117,180,structured
Q8BTI9,186,227,structured
Q8BTI9,236,298,structured
Q8BTI9,299,319,disordered
Q8BTI9,320,338,structured
Q8BTI9,346,367,structured
Q8BTI9,374,399,structured
Q8BTI9,402,431,disordered
Q8BTI9,432,478,structured
Q8BTI9,482,513,structured
Q8BTI9,514,524,disordered
Q8BTI9,526,785,structured
Q8BTI9,791,860,structured
Q8BTI9,872,938,structured
Q8BTI9,949,1045,structured
Q8CJ26,1,54,disordered
Q8CJ26,78,127,disordered
Q8CJ26,128,228,structured
Q8GT36,1,103,disordered
Q8GTS2,15,36,disordered
Q8GUI6,42,124,structured
Q8GUI6,125,168,disordered
Q8GUI6,169,195,structured
Q8GUI6,196,211,disordered
Q8GUI6,212,507,structured
Q8GUI6,517,588,structured
Q8GY31,15,129,structured
Q8GY31,130,146,disordered
Q8GY88,55,81,disordered
Q8GY88,82,209,structured
Q8GY88,212,227,disordered
Q8GY88,228,291,structured
Q8GYN5,1,211,disordered
Q8I295,1,217,disordered
Q8I295,218,535,structured
Q8I2X3,24,121,structured
Q8I2X3,122,136,disordered
Q8I2X3,137,160,structured
Q8I2X3,170,362,structured
Q8IEU1,83,148,disordered
Q8IEU1,149,229,structured
Q8IRG6,889,1083,disordered
Q8IU57,26,45,structured
Q8IU57,54,189,structured
Q8IU57,192,220,structured
Q8IU57,261,269,structured
Q8IU57,270,299,disordered
Q8IUQ4,90,124,disordered
Q8IUQ4,125,131,structured
Q8IUQ4,132,133,disordered
Q8IUQ4,134,171,structured
Q8IUQ4,172,175,disordered
Q8IUQ4,176,196,structured
Q8IUQ4,197,202,disordered
Q8IUQ4,203,282,structured
Q8IVG9,1,24,disordered
Q8IVH4,84,180,structured
Q8IVH4,182,197,disordered
Q8IVH4,198,209,structured
Q8IVH4,221,245,structured
Q8IVH4,249,266,structured
Q8IVH4,268,279,disordered
Q8IVH4,280,314,structured
Q8IVH4,320,399,structured
Q8IVH4,402,412,structured
Q8IVH8,13,166,structured
Q8IVH8,170,292,structured
Q8IVH8,295,314,structured
Q8IVH8,315,380,disordered
Q8IW19,3,103,structured
Q8IW19,182,192,structured
Q8IW19,399,420,disordered
Q8IW19,450,511,disordered
Q8IW75,41,277,structured
Q8IW75,281,365,structured
Q8IW75,367,377,disordered
Q8IW75,383,412,structured
Q8IY63,178,384,disordered
Q8IYB3,1,31,disordered
Q8IYB3,32,126,structured
Q8IYB3,127,904,disordered
Q8IYB8,47,57,disordered
Q8IYB8,59,71,structured
Q8IYB8,73,86,disordered
Q8IYB8,94,134,structured
Q8IYB8,140,151,structured
Q8IYB8,159,208,structured
Q8IYB8,214,265,structured
Q8IYB8,268,294,structured
Q8IYB8,296,332,structured
Q8IYB8,334,352,structured
Q8IYB8,368,412,structured
Q8IYB8,446,456,disordered
Q8IYB8,497,613,structured
Q8IYB8,615,647,structured
Q8IYB8,649,673,structured
Q8IYB8,690,722,disordered
Q8IYT8,1,142,structured
Q8IYT8,151,167,structured
Q8IYT8,168,177,disordered
Q8IYT8,178,215,structured
Q8IYT8,233,272,structured
Q8IYW5,94,111,disordered
Q8IYW5,465,478,structured
Q8K310,390,477,structured
Q8K310,478,496,disordered
Q8K310,497,576,structured
Q8K368,1,100,disordered
Q8K368,101,250,structured
Q8K368,251,257,disordered
Q8K368,258,401,structured
Q8K368,402,410,disordered
Q8K368,411,553,structured
Q8K368,554,563,disordered
Q8K368,564,683,structured
Q8K368,684,694,disordered
Q8K368,695,714,structured
Q8K368,715,730,disordered
Q8K368,731,784,structured
Q8K368,785,797,disordered
Q8K368,798,886,structured
Q8K368,887,901,disordered
Q8K368,902,934,structured
Q8K368,935,944,disordered
Q8K368,945,1035,structured
Q8K368,1036,1038,disordered
Q8K368,1039,1056,structured
Q8K368,1057,1069,disordered
Q8K368,1070,1106,structured
Q8K368,1107,1126,disordered
Q8K368,1127,1188,structured
Q8K368,1190,1222,structured
Q8K368,1223,1247,disordered
Q8K368,1248,1280,structured
Q8K368,1281,1302,disordered
Q8K419,2,12,disordered
Q8K419,13,159,structured
Q8L3W1,208,220,disordered
Q8L3W1,221,338,structured
Q8N1G2,126,140,disordered
Q8N1G2,141,266,structured
Q8N1G2,269,313,structured
Q8N1G2,334,545,structured
Q8N1G2,551,835,structured
Q8N1Q8,52,101,structured
Q8N1Q8,102,111,disordered
Q8N1Q8,112,247,structured
Q8N300,1,23,disordered
Q8N300,27,50,structured
Q8N3I7,5,134,structured
Q8N3I7,135,148,disordered
Q8N3I7,149,253,structured
Q8N3I7,254,341,disordered
Q8N3V7,1,929,disordered
Q8N488,1,228,disordered
Q8N4Q1,46,105,structured
Q8N4Q1,107,142,disordered
Q8N5F7,1,328,disordered
Q8N5F7,329,358,structured
Q8N5F7,359,415,disordered
Q8N5H7,569,755,structured
Q8N5H7,756,769,disordered
Q8N5H7,770,855,structured
Q8N5Y2,9,41,structured
Q8N5Y2,48,92,structured
Q8N5Y2,171,223,structured
Q8N5Y2,226,246,disordered
Q8N5Y2,247,288,structured
Q8N5Y2,442,507,structured
Q8N5Y2,508,518,disordered
Q8N660,174,247,disordered
Q8N660,338,552,disordered
Q8N807,21,31,disordered
Q8N807,32,374,structured
Q8N807,387,495,structured
Q8N807,496,580,disordered
Q8NBI3,25,245,disordered
Q8NBP7,31,60,disordered
Q8NBZ7,90,161,structured
Q8NBZ7,171,203,structured
Q8NBZ7,237,283,structured
Q8NBZ7,300,323,structured
Q8NBZ7,330,342,structured
Q8NBZ7,364,394,structured
Q8NBZ7,395,420,disordered
Q8NC51,149,288,disordered
Q8NC51,300,400,disordered
Q8NEB9,9,163,structured
Q8NEB9,170,236,structured
Q8NEB9,246,260,disordered
Q8NEB9,296,415,structured
Q8NEB9,418,470,disordered
Q8NEB9,473,869,structured
Q8NEB9,872,887,disordered
Q8NFJ9,1,20,disordered
Q8NFJ9,21,587,structured
Q8NHZ8,1,25,structured
Q8NHZ8,26,85,disordered
Q8NI22,27,146,disordered
Q8NM20,1,51,structured
Q8NM20,52,89,disordered
Q8QWD4,2,29,disordered
Q8QWD4,30,60,structured
Q8R1S4,1,154,structured
Q8R1S4,155,168,disordered
Q8R1S4,169,242,structured
Q8R1S4,728,759,disordered
Q8R316,208,241,structured
Q8R316,242,255,disordered
Q8R316,256,357,structured
Q8R316,358,380,disordered
Q8R464,25,120,disordered
Q8R464,121,316,structured
Q8R4T5,1,96,disordered
Q8R4T5,98,119,structured
Q8R4T5,120,130,disordered
Q8R4T5,131,187,structured
Q8RNT4,19,49,disordered
Q8RNT4,50,199,structured
Q8RNT4,208,685,structured
Q8ST83,116,144,disordered
Q8ST83,145,170,structured
Q8ST83,171,246,disordered
Q8TDY2,160,204,structured
Q8TDY2,307,353,structured
Q8TDY2,461,492,structured
Q8TDY2,1286,1485,structured
Q8TDY2,1494,1541,structured
Q8TDY2,1543,1552,disordered
Q8TDY2,1553,1591,structured
Q8TEA8,1,149,structured
Q8TEA8,152,209,disordered
Q8TEK3,5,56,structured
Q8TEK3,62,91,structured
Q8TEK3,99,124,structured
Q8TEK3,137,300,structured
Q8TEK3,304,330,structured
Q8TEK3,333,416,disordered
Q8TEK3,483,549,structured
Q8TEK3,610,875,structured
Q8TEK3,876,900,disordered
Q8TEK3,901,1006,structured
Q8VDP3,8,146,structured
Q8VDP3,152,259,structured
Q8VDP3,266,486,structured
Q8VDP3,487,505,disordered
Q8VDP3,509,554,structured
Q8VDP3,560,613,structured
Q8VDQ1,2,253,structured
Q8VDQ1,254,265,disordered
Q8VDQ1,266,346,structured
Q8VHC5,100,120,disordered
Q8VHK2,603,1430,disordered
Q8VY98,1,193,disordered
Q8WQM6,201,210,disordered
Q8WQM6,211,262,structured
Q8WQX9,565,585,disordered
Q8WQX9,587,917,structured
Q8WUM0,1,74,disordered
Q8WUM0,163,169,disordered
Q8WUM0,202,205,disordered
Q8WUM0,252,269,disordered
Q8WUM0,478,514,disordered
Q8WUM0,518,575,structured
Q8WUM0,576,595,disordered
Q8WUM0,596,630,structured
Q8WUM0,631,637,disordered
Q8WUM0,638,713,structured
Q8WUM0,714,717,disordered
Q8WUM0,718,746,structured
Q8WUM0,747,774,disordered
Q8WUM0,775,907,structured
Q8WUM0,908,920,disordered
Q8WUM0,921,933,structured
Q8WUM0,935,1059,structured
Q8WUM0,1060,1064,disordered
Q8WUM0,1065,1083,structured
Q8WUM0,1084,1094,disordered
Q8WUM0,1095,1105,structured
Q8WUM0,1106,1118,disordered
Q8WUM0,1119,1129,structured
Q8WUM0,1130,1140,disordered
Q8WUM0,1141,1156,structured
Q8WUN7,1,20,disordered
Q8WUN7,21,128,structured
Q8WUN7,149,228,structured
Q8WUP2,1,85,disordered
Q8WV28,1,330,disordered
Q8WVM7,1,85,disordered
Q8WVM7,86,154,structured
Q8WVM7,168,250,structured
Q8WVM7,268,403,structured
Q8WVM7,421,441,structured
Q8WVM7,442,457,disordered
Q8WVM7,460,509,structured
Q8WVM7,516,546,structured
Q8WVM7,551,678,structured
Q8WVM7,684,840,structured
Q8WVM7,843,853,disordered
Q8WVM7,855,911,structured
Q8WVM7,916,1052,structured
Q8WVM7,1053,1258,disordered
Q8WVQ1,71,84,disordered
Q8WVQ1,87,401,structured
Q8WXE9,300,340,disordered
Q8XAD5,1,63,disordered
Q8ZQC8,1,35,disordered
Q8ZQC8,36,62,structured
Q8ZQC8,64,74,disordered
Q8ZQC8,76,261,structured
Q8ZQC8,265,319,structured
Q8ZRP0,1,426,disordered
Q8ZRP0,427,802,structured
Q8ZRW0,1,224,disordered
Q8ZRW0,226,292,structured
Q8ZRW0,308,724,structured
Q8ZRW0,729,758,structured
Q8ZRW0,771,786,structured
Q91006,1,92,disordered
Q91006,160,178,disordered
Q91MK1,267,336,disordered
Q91MK1,337,387,structured
Q91V27,4,144,structured
Q91V27,147,403,disordered
Q91WA6,169,300,structured
Q91WA6,301,341,disordered
Q91YD9,203,267,disordered
Q91YD9,419,428,disordered
Q91ZE9,1,185,disordered
Q920Q2,1135,1152,disordered
Q920Q2,1153,1217,structured
Q920Q2,1221,1244,structured
Q92499,1,71,structured
Q92499,72,85,disordered
Q92499,86,275,structured
Q92499,286,431,structured
Q92499,436,673,structured
Q92540,1,110,structured
Q92540,111,143,disordered
Q92540,144,349,structured
Q92540,350,352,disordered
Q92540,353,407,structured
Q92540,409,438,structured
Q92540,439,446,disordered
Q92540,447,497,structured
Q92558,1,14,disordered
Q92558,24,130,structured
Q92558,185,494,disordered
Q92558,517,526,disordered
Q92558,544,559,disordered
Q92574,746,937,structured
Q92574,939,992,disordered
Q925J9,13,27,structured
Q925J9,33,46,structured
Q925J9,56,112,structured
Q925J9,127,234,structured
Q925J9,240,288,structured
Q925J9,295,518,structured
Q925J9,637,654,disordered
Q92608,70,80,disordered
Q92608,578,589,disordered
Q92608,1197,1256,structured
Q92608,1257,1270,disordered
Q92608,1271,1620,structured
Q92608,1621,1830,disordered
Q92743,36,93,structured
Q92743,94,106,disordered
Q92743,107,154,structured
Q92743,164,190,structured
Q92743,198,300,structured
Q92743,301,313,disordered
Q92743,315,347,structured
Q92743,350,367,structured
Q92783,4,139,structured
Q92783,140,170,disordered
Q92783,171,267,structured
Q92783,338,361,structured
Q92804,7,99,structured
Q92804,323,354,disordered
Q92837,1,279,disordered
Q92847,39,105,structured
Q92847,108,151,structured
Q92847,156,186,structured
Q92847,195,241,structured
Q92847,257,292,structured
Q92847,301,334,structured
Q92847,339,366,disordered
Q92886,90,150,disordered
Q928V6,133,350,disordered
Q928V6,352,369,structured
Q928V6,380,393,structured
Q928V6,400,452,disordered
Q92900,115,117,disordered
Q92900,118,198,structured
Q92900,199,203,disordered
Q92900,204,218,structured
Q92900,219,228,disordered
Q92900,229,274,structured
Q92900,280,287,disordered
Q92900,288,333,structured
Q92900,334,339,disordered
Q92900,340,347,structured
Q92900,348,359,disordered
Q92900,364,366,disordered
Q92900,367,377,structured
Q92900,378,384,disordered
Q92900,385,395,structured
Q92900,396,401,disordered
Q92900,402,405,structured
Q92900,406,410,disordered
Q92900,412,416,disordered
Q92900,417,561,structured
Q92900,562,565,disordered
Q92900,566,592,structured
Q92900,593,598,disordered
Q92900,599,743,structured
Q92900,744,745,disordered
Q92900,746,768,structured
Q92900,769,771,disordered
Q92900,772,819,structured
Q92900,821,854,structured
Q92900,855,861,disordered
Q92900,862,919,structured
Q92900,920,925,disordered
Q92905,24,99,structured
Q92905,107,174,structured
Q92905,180,197,structured
Q92905,198,218,disordered
Q92905,219,236,structured
Q92905,258,283,structured
Q92905,284,295,disordered
Q92905,296,332,structured
Q92913,64,211,structured
Q92913,212,245,disordered
Q92945,130,218,disordered
Q92945,219,317,structured
Q92945,324,394,structured
Q92945,425,503,structured
Q92973,9,37,disordered
Q92973,38,44,structured
Q92973,45,54,disordered
Q92973,55,63,structured
Q92973,64,72,disordered
Q92973,73,83,structured
Q92973,84,87,disordered
Q92973,88,166,structured
Q92973,167,178,disordered
Q92973,179,318,structured
Q92973,319,379,disordered
Q92973,380,871,structured
Q92973,875,896,structured
Q92973,897,898,disordered
Q93EK7,1,217,structured
Q93EK7,222,282,structured
Q93EK7,283,311,disordered
Q93P54,20,413,structured
Q93P54,414,427,disordered
Q93P54,428,430,structured
Q93P54,431,444,disordered
Q93P54,445,521,structured
Q95V77,1,143,disordered
Q95ZK7,25,87,structured
Q95ZK7,100,152,structured
Q95ZK7,159,224,structured
Q95ZK7,233,259,structured
Q95ZK7,260,269,disordered
Q95ZK7,270,308,structured
Q95ZK7,318,357,structured
Q95ZK7,366,388,structured
Q95ZK7,394,454,structured
Q96273,1,97,disordered
Q969F2,1,217,disordered
Q969R2,1,184,disordered
Q96AC1,1,15,disordered
Q96AC1,17,94,structured
Q96AC1,95,105,disordered
Q96AC1,106,144,structured
Q96AC1,162,327,structured
Q96AC1,328,367,disordered
Q96AC1,368,680,structured
Q96AY2,178,238,disordered
Q96AY2,246,249,disordered
Q96AY2,250,294,structured
Q96AY2,295,306,disordered
Q96AY2,307,319,structured
Q96AY2,320,348,disordered
Q96AY2,349,357,structured
Q96AY2,358,359,disordered
Q96AY2,360,366,structured
Q96AY2,368,403,disordered
Q96AY2,404,444,structured
Q96AY2,445,455,disordered
Q96AY2,535,543,disordered
Q96AY2,567,570,disordered
Q96B02,2,27,structured
Q96B02,32,135,structured
Q96B02,136,145,disordered
Q96BT7,28,156,structured
Q96BT7,159,173,disordered
Q96BT7,182,191,disordered
Q96BT7,200,304,structured
Q96BT7,309,355,structured
Q96C36,12,24,structured
Q96C36,38,47,structured
Q96C36,52,87,structured
Q96C36,90,106,structured
Q96C36,115,271,structured
Q96C36,274,300,disordered
Q96C86,1,37,disordered
Q96C86,40,67,structured
Q96C86,79,98,structured
Q96C86,112,336,structured
Q96CV9,26,103,disordered
Q96CV9,169,185,disordered
Q96CV9,416,452,disordered
Q96CV9,453,501,structured
Q96CV9,502,510,disordered
Q96CV9,548,577,structured
Q96DE5,1,51,disordered
Q96DE5,52,107,structured
Q96E14,1,16,disordered
Q96E14,17,33,structured
Q96E14,34,55,disordered
Q96E14,56,147,structured
Q96EP1,14,125,structured
Q96EP1,126,128,disordered
Q96EP1,394,424,disordered
Q96EP1,425,445,structured
Q96EP1,446,472,disordered
Q96EP1,473,662,structured
Q96EP1,663,664,disordered
Q96EQ8,1,32,disordered
Q96EQ8,34,126,structured
Q96F86,3,74,structured
Q96F86,203,258,disordered
Q96F86,268,321,structured
Q96F86,333,447,structured
Q96F86,453,507,structured
Q96FI4,2,18,structured
Q96FI4,27,40,structured
Q96FI4,47,62,structured
Q96FI4,76,105,structured
Q96FI4,111,200,structured
Q96FI4,223,239,structured
Q96FI4,252,289,structured
Q96FI4,312,389,disordered
Q96FQ6,5,50,structured
Q96FQ6,51,71,disordered
Q96FQ6,72,98,structured
Q96G97,2,60,disordered
Q96G97,61,219,structured
Q96G97,220,398,disordered
Q96GC6,4,246,disordered
Q96GD4,70,220,structured
Q96GD4,221,236,disordered
Q96GD4,237,338,structured
Q96GU1,20,130,disordered
Q96GX5,30,42,structured
Q96GX5,47,69,structured
Q96GX5,86,177,structured
Q96GX5,195,854,structured
Q96GX5,855,879,disordered
Q96H20,1,25,disordered
Q96H20,34,250,structured
Q96IZ0,59,81,disordered
Q96IZ0,248,340,disordered
Q96MS0,553,653,structured
Q96MS0,654,667,disordered
Q96MS0,668,709,structured
Q96MS0,713,866,structured
Q96N21,3,133,structured
Q96N21,136,153,disordered
Q96NW4,454,617,structured
Q96NW4,619,640,disordered
Q96NW4,665,692,structured
Q96NW4,693,732,disordered
Q96NW4,733,895,structured
Q96PM5,15,186,structured
Q96PM5,187,215,disordered
Q96PM5,216,261,structured
Q96PU5,1,5,disordered
Q96PU5,6,35,structured
Q96PU5,36,39,disordered
Q96PU5,40,120,structured
Q96PU5,121,125,disordered
Q96PU5,126,226,structured
Q96PU5,400,480,disordered
Q96PU5,481,495,structured
Q96PU5,496,497,disordered
Q96PU5,498,529,structured
Q96PU5,530,539,disordered
Q96PU5,594,653,structured
Q96PU5,654,658,disordered
Q96PU5,659,944,structured
Q96PU5,945,958,disordered
Q96PU5,959,966,structured
Q96PU5,970,975,disordered
Q96PY5,32,149,structured
Q96PY5,150,204,disordered
Q96PY5,205,377,structured
Q96Q11,27,102,structured
Q96Q11,109,127,structured
Q96Q11,128,139,disordered
Q96Q11,140,353,structured
Q96Q11,357,383,structured
Q96Q11,384,434,disordered
Q96QZ7,295,401,structured
Q96QZ7,454,580,disordered
Q96QZ7,581,673,structured
Q96QZ7,674,675,disordered
Q96QZ7,676,1233,structured
Q96RD7,35,91,structured
Q96RD7,99,155,structured
Q96RD7,163,190,disordered
Q96RD7,195,301,structured
Q96RD7,325,336,structured
Q96RD7,374,426,disordered
Q96RF0,59,224,disordered
Q96RI1,134,162,structured
Q96RI1,164,206,structured
Q96RI1,249,260,disordered
Q96RI1,261,274,structured
Q96RI1,275,298,disordered
Q96RI1,299,351,structured
Q96RI1,352,361,disordered
Q96RI1,362,369,structured
Q96RI1,370,371,disordered
Q96RI1,372,409,structured
Q96RI1,412,413,disordered
Q96RI1,414,438,structured
Q96RI1,440,465,structured
Q96RI1,466,475,disordered
Q96RI1,476,483,structured
Q96RI1,484,486,disordered
Q96RJ3,1,19,disordered
Q96RJ3,20,36,structured
Q96RJ3,37,184,disordered
Q96RK4,1,27,disordered
Q96RK4,28,423,structured
Q96RK4,424,519,disordered
Q96RS0,618,633,disordered
Q96RS0,641,661,structured
Q96RS0,666,688,structured
Q96RS0,691,766,structured
Q96RS0,774,844,structured
Q96SD1,4,53,structured
Q96SD1,55,98,structured
Q96SD1,100,258,structured
Q96SD1,269,298,structured
Q96SD1,301,343,structured
Q96SD1,346,361,structured
Q96SD1,369,406,structured
Q96SD1,480,575,disordered
Q96T21,1,600,disordered
Q96T21,625,775,structured
Q96T21,776,854,disordered
Q96T88,1,72,structured
Q96T88,73,76,disordered
Q96T88,126,133,disordered
Q96T88,134,161,structured
Q96T88,162,181,disordered
Q96T88,182,261,structured
Q96T88,263,281,structured
Q96T88,282,367,disordered
Q96T88,414,415,disordered
Q96T88,416,483,structured
Q96T88,484,501,disordered
Q96T88,502,613,structured
Q96T88,615,678,disordered
Q96T88,679,700,structured
Q96T88,701,703,disordered
Q96T88,704,793,structured
Q97W59,3,17,structured
Q97W59,18,139,disordered
Q97W73,1,114,structured
Q97W73,119,148,disordered
Q97ZL0,1,11,disordered
Q97ZL0,12,101,structured
Q98148,325,426,disordered
Q98148,620,723,disordered
